time,theta,beta,gamma
5.3200000E+03,0.0000000E+00,0.0000000E+00,2.3047077E-02
5.3210000E+03,0.0000000E+00,0.0000000E+00,2.3055741E-02
5.3220000E+03,0.0000000E+00,0.0000000E+00,2.3064407E-02
5.3230000E+03,0.0000000E+00,0.0000000E+00,2.3073075E-02
5.3240000E+03,0.0000000E+00,0.0000000E+00,2.3081744E-02
5.3250000E+03,0.0000000E+00,0.0000000E+00,2.3090415E-02
5.3260000E+03,0.0000000E+00,0.0000000E+00,2.3099087E-02
5.3270000E+03,0.0000000E+00,0.0000000E+00,2.3107761E-02
5.3280000E+03,0.0000000E+00,0.0000000E+00,2.3116437E-02
5.3290000E+03,0.0000000E+00,0.0000000E+00,2.3125114E-02
5.3300000E+03,0.0000000E+00,0.0000000E+00,2.3133793E-02
5.3310000E+03,0.0000000E+00,0.0000000E+00,2.3142474E-02
5.3320000E+03,0.0000000E+00,0.0000000E+00,2.3151156E-02
5.3330000E+03,0.0000000E+00,0.0000000E+00,2.3159840E-02
5.3340000E+03,0.0000000E+00,0.0000000E+00,2.3168525E-02
5.3350000E+03,0.0000000E+00,0.0000000E+00,2.3177213E-02
5.3360000E+03,0.0000000E+00,0.0000000E+00,2.3185901E-02
5.3370000E+03,0.0000000E+00,0.0000000E+00,2.3194592E-02
5.3380000E+03,0.0000000E+00,0.0000000E+00,2.3203284E-02
5.3390000E+03,0.0000000E+00,0.0000000E+00,2.3211977E-02
5.3400000E+03,0.0000000E+00,0.0000000E+00,2.3220673E-02
5.3410000E+03,0.0000000E+00,0.0000000E+00,2.3229369E-02
5.3420000E+03,0.0000000E+00,0.0000000E+00,2.3238068E-02
5.3430000E+03,0.0000000E+00,0.0000000E+00,2.3246768E-02
5.3440000E+03,0.0000000E+00,0.0000000E+00,2.3255470E-02
5.3450000E+03,0.0000000E+00,0.0000000E+00,2.3264173E-02
5.3460000E+03,0.0000000E+00,0.0000000E+00,2.3272878E-02
5.3470000E+03,0.0000000E+00,0.0000000E+00,2.3281585E-02
5.3480000E+03,0.0000000E+00,0.0000000E+00,2.3290293E-02
5.3490000E+03,0.0000000E+00,0.0000000E+00,2.3299003E-02
5.3500000E+03,0.0000000E+00,0.0000000E+00,2.3307715E-02
5.3510000E+03,0.0000000E+00,0.0000000E+00,2.3316428E-02
5.3520000E+03,0.0000000E+00,0.0000000E+00,2.3325143E-02
5.3530000E+03,0.0000000E+00,0.0000000E+00,2.3333859E-02
5.3540000E+03,0.0000000E+00,0.0000000E+00,2.3342577E-02
5.3550000E+03,0.0000000E+00,0.0000000E+00,2.3351297E-02
5.3560000E+03,0.0000000E+00,0.0000000E+00,2.3360018E-02
5.3570000E+03,0.0000000E+00,0.0000000E+00,2.3368741E-02
5.3580000E+03,0.0000000E+00,0.0000000E+00,2.3377465E-02
5.3590000E+03,0.0000000E+00,0.0000000E+00,2.3386192E-02
5.3600000E+03,0.0000000E+00,0.0000000E+00,2.3394920E-02
5.3610000E+03,0.0000000E+00,0.0000000E+00,2.3403649E-02
5.3620000E+03,0.0000000E+00,0.0000000E+00,2.3412380E-02
5.3630000E+03,0.0000000E+00,0.0000000E+00,2.3421113E-02
5.3640000E+03,0.0000000E+00,0.0000000E+00,2.3429847E-02
5.3650000E+03,0.0000000E+00,0.0000000E+00,2.3438583E-02
5.3660000E+03,0.0000000E+00,0.0000000E+00,2.3447321E-02
5.3670000E+03,0.0000000E+00,0.0000000E+00,2.3456060E-02
5.3680000E+03,0.0000000E+00,0.0000000E+00,2.3464801E-02
5.3690000E+03,0.0000000E+00,0.0000000E+00,2.3473543E-02
5.3700000E+03,0.0000000E+00,0.0000000E+00,2.3482287E-02
5.3710000E+03,0.0000000E+00,0.0000000E+00,2.3491033E-02
5.3720000E+03,0.0000000E+00,0.0000000E+00,2.3499780E-02
5.3730000E+03,0.0000000E+00,0.0000000E+00,2.3508529E-02
5.3740000E+03,0.0000000E+00,0.0000000E+00,2.3517280E-02
5.3750000E+03,0.0000000E+00,0.0000000E+00,2.3526032E-02
5.3760000E+03,0.0000000E+00,0.0000000E+00,2.3534786E-02
5.3770000E+03,0.0000000E+00,0.0000000E+00,2.3543542E-02
5.3780000E+03,0.0000000E+00,0.0000000E+00,2.3552299E-02
5.3790000E+03,0.0000000E+00,0.0000000E+00,2.3561057E-02
5.3800000E+03,0.0000000E+00,0.0000000E+00,2.3569818E-02
5.3810000E+03,0.0000000E+00,0.0000000E+00,2.3578580E-02
5.3820000E+03,0.0000000E+00,0.0000000E+00,2.3587343E-02
5.3830000E+03,0.0000000E+00,0.0000000E+00,2.3596109E-02
5.3840000E+03,0.0000000E+00,0.0000000E+00,2.3604876E-02
5.3850000E+03,0.0000000E+00,0.0000000E+00,2.3613644E-02
5.3860000E+03,0.0000000E+00,0.0000000E+00,2.3622414E-02
5.3870000E+03,0.0000000E+00,0.0000000E+00,2.3631186E-02
5.3880000E+03,0.0000000E+00,0.0000000E+00,2.3639960E-02
5.3890000E+03,0.0000000E+00,0.0000000E+00,2.3648735E-02
5.3900000E+03,0.0000000E+00,0.0000000E+00,2.3657511E-02
5.3910000E+03,0.0000000E+00,0.0000000E+00,2.3666290E-02
5.3920000E+03,0.0000000E+00,0.0000000E+00,2.3675069E-02
5.3930000E+03,0.0000000E+00,0.0000000E+00,2.3683851E-02
5.3940000E+03,0.0000000E+00,0.0000000E+00,2.3692634E-02
5.3950000E+03,0.0000000E+00,0.0000000E+00,2.3701419E-02
5.3960000E+03,0.0000000E+00,0.0000000E+00,2.3710205E-02
5.3970000E+03,0.0000000E+00,0.0000000E+00,2.3718994E-02
5.3980000E+03,0.0000000E+00,0.0000000E+00,2.3727783E-02
5.3990000E+03,0.0000000E+00,0.0000000E+00,2.3736575E-02
5.4000000E+03,0.0000000E+00,0.0000000E+00,2.3745368E-02
5.4010000E+03,0.0000000E+00,0.0000000E+00,2.3754162E-02
5.4020000E+03,0.0000000E+00,0.0000000E+00,2.3762958E-02
5.4030000E+03,0.0000000E+00,0.0000000E+00,2.3771756E-02
5.4040000E+03,0.0000000E+00,0.0000000E+00,2.3780556E-02
5.4050000E+03,0.0000000E+00,0.0000000E+00,2.3789357E-02
5.4060000E+03,0.0000000E+00,0.0000000E+00,2.3798159E-02
5.4070000E+03,0.0000000E+00,0.0000000E+00,2.3806964E-02
5.4080000E+03,0.0000000E+00,0.0000000E+00,2.3815770E-02
5.4090000E+03,0.0000000E+00,0.0000000E+00,2.3824577E-02
5.4100000E+03,0.0000000E+00,0.0000000E+00,2.3833387E-02
5.4110000E+03,0.0000000E+00,0.0000000E+00,2.3842197E-02
5.4120000E+03,0.0000000E+00,0.0000000E+00,2.3851010E-02
5.4130000E+03,0.0000000E+00,0.0000000E+00,2.3859824E-02
5.4140000E+03,0.0000000E+00,0.0000000E+00,2.3868640E-02
5.4150000E+03,0.0000000E+00,0.0000000E+00,2.3877457E-02
5.4160000E+03,0.0000000E+00,0.0000000E+00,2.3886276E-02
5.4170000E+03,0.0000000E+00,0.0000000E+00,2.3895097E-02
5.4180000E+03,0.0000000E+00,0.0000000E+00,2.3903919E-02
5.4190000E+03,0.0000000E+00,0.0000000E+00,2.3912743E-02
5.4200000E+03,0.0000000E+00,0.0000000E+00,2.3921568E-02
5.4210000E+03,0.0000000E+00,0.0000000E+00,2.3930396E-02
5.4220000E+03,0.0000000E+00,0.0000000E+00,2.3939224E-02
5.4230000E+03,0.0000000E+00,0.0000000E+00,2.3948055E-02
5.4240000E+03,0.0000000E+00,0.0000000E+00,2.3956887E-02
5.4250000E+03,0.0000000E+00,0.0000000E+00,2.3965721E-02
5.4260000E+03,0.0000000E+00,0.0000000E+00,2.3974556E-02
5.4270000E+03,0.0000000E+00,0.0000000E+00,2.3983393E-02
5.4280000E+03,0.0000000E+00,0.0000000E+00,2.3992231E-02
5.4290000E+03,0.0000000E+00,0.0000000E+00,2.4001071E-02
5.4300000E+03,0.0000000E+00,0.0000000E+00,2.4009913E-02
5.4310000E+03,0.0000000E+00,0.0000000E+00,2.4018757E-02
5.4320000E+03,0.0000000E+00,0.0000000E+00,2.4027602E-02
5.4330000E+03,0.0000000E+00,0.0000000E+00,2.4036448E-02
5.4340000E+03,0.0000000E+00,0.0000000E+00,2.4045297E-02
5.4350000E+03,0.0000000E+00,0.0000000E+00,2.4054147E-02
5.4360000E+03,0.0000000E+00,0.0000000E+00,2.4062998E-02
5.4370000E+03,0.0000000E+00,0.0000000E+00,2.4071851E-02
5.4380000E+03,0.0000000E+00,0.0000000E+00,2.4080706E-02
5.4390000E+03,0.0000000E+00,0.0000000E+00,2.4089563E-02
5.4400000E+03,0.0000000E+00,0.0000000E+00,2.4098421E-02
5.4410000E+03,0.0000000E+00,0.0000000E+00,2.4107281E-02
5.4420000E+03,0.0000000E+00,0.0000000E+00,2.4116142E-02
5.4430000E+03,0.0000000E+00,0.0000000E+00,2.4125005E-02
5.4440000E+03,0.0000000E+00,0.0000000E+00,2.4133869E-02
5.4450000E+03,0.0000000E+00,0.0000000E+00,2.4142736E-02
5.4460000E+03,0.0000000E+00,0.0000000E+00,2.4151604E-02
5.4470000E+03,0.0000000E+00,0.0000000E+00,2.4160473E-02
5.4480000E+03,0.0000000E+00,0.0000000E+00,2.4169344E-02
5.4490000E+03,0.0000000E+00,0.0000000E+00,2.4178217E-02
5.4500000E+03,0.0000000E+00,0.0000000E+00,2.4187091E-02
5.4510000E+03,0.0000000E+00,0.0000000E+00,2.4195967E-02
5.4520000E+03,0.0000000E+00,0.0000000E+00,2.4204845E-02
5.4530000E+03,0.0000000E+00,0.0000000E+00,2.4213724E-02
5.4540000E+03,0.0000000E+00,0.0000000E+00,2.4222605E-02
5.4550000E+03,0.0000000E+00,0.0000000E+00,2.4231487E-02
5.4560000E+03,0.0000000E+00,0.0000000E+00,2.4240372E-02
5.4570000E+03,0.0000000E+00,0.0000000E+00,2.4249257E-02
5.4580000E+03,0.0000000E+00,0.0000000E+00,2.4258145E-02
5.4590000E+03,0.0000000E+00,0.0000000E+00,2.4267034E-02
5.4600000E+03,0.0000000E+00,0.0000000E+00,2.4275924E-02
5.4610000E+03,0.0000000E+00,0.0000000E+00,2.4284817E-02
5.4620000E+03,0.0000000E+00,0.0000000E+00,2.4293711E-02
5.4630000E+03,0.0000000E+00,0.0000000E+00,2.4302606E-02
5.4640000E+03,0.0000000E+00,0.0000000E+00,2.4311503E-02
5.4650000E+03,0.0000000E+00,0.0000000E+00,2.4320402E-02
5.4660000E+03,0.0000000E+00,0.0000000E+00,2.4329303E-02
5.4670000E+03,0.0000000E+00,0.0000000E+00,2.4338205E-02
5.4680000E+03,0.0000000E+00,0.0000000E+00,2.4347108E-02
5.4690000E+03,0.0000000E+00,0.0000000E+00,2.4356014E-02
5.4700000E+03,0.0000000E+00,0.0000000E+00,2.4364921E-02
5.4710000E+03,0.0000000E+00,0.0000000E+00,2.4373829E-02
5.4720000E+03,0.0000000E+00,0.0000000E+00,2.4382739E-02
5.4730000E+03,0.0000000E+00,0.0000000E+00,2.4391651E-02
5.4740000E+03,0.0000000E+00,0.0000000E+00,2.4400565E-02
5.4750000E+03,0.0000000E+00,0.0000000E+00,2.4409480E-02
5.4760000E+03,0.0000000E+00,0.0000000E+00,2.4418396E-02
5.4770000E+03,0.0000000E+00,0.0000000E+00,2.4427315E-02
5.4780000E+03,0.0000000E+00,0.0000000E+00,2.4436235E-02
5.4790000E+03,0.0000000E+00,0.0000000E+00,2.4445156E-02
5.4800000E+03,0.0000000E+00,0.0000000E+00,2.4454079E-02
5.4810000E+03,0.0000000E+00,0.0000000E+00,2.4463004E-02
5.4820000E+03,0.0000000E+00,0.0000000E+00,2.4471931E-02
5.4830000E+03,0.0000000E+00,0.0000000E+00,2.4480859E-02
5.4840000E+03,0.0000000E+00,0.0000000E+00,2.4489789E-02
5.4850000E+03,0.0000000E+00,0.0000000E+00,2.4498720E-02
5.4860000E+03,0.0000000E+00,0.0000000E+00,2.4507653E-02
5.4870000E+03,0.0000000E+00,0.0000000E+00,2.4516588E-02
5.4880000E+03,0.0000000E+00,0.0000000E+00,2.4525524E-02
5.4890000E+03,0.0000000E+00,0.0000000E+00,2.4534462E-02
5.4900000E+03,0.0000000E+00,0.0000000E+00,2.4543401E-02
5.4910000E+03,0.0000000E+00,0.0000000E+00,2.4552342E-02
5.4920000E+03,0.0000000E+00,0.0000000E+00,2.4561285E-02
5.4930000E+03,0.0000000E+00,0.0000000E+00,2.4570229E-02
5.4940000E+03,0.0000000E+00,0.0000000E+00,2.4579175E-02
5.4950000E+03,0.0000000E+00,0.0000000E+00,2.4588123E-02
5.4960000E+03,0.0000000E+00,0.0000000E+00,2.4597072E-02
5.4970000E+03,0.0000000E+00,0.0000000E+00,2.4606023E-02
5.4980000E+03,0.0000000E+00,0.0000000E+00,2.4614976E-02
5.4990000E+03,0.0000000E+00,0.0000000E+00,2.4623930E-02
5.5000000E+03,0.0000000E+00,0.0000000E+00,2.4632886E-02
5.5010000E+03,0.0000000E+00,0.0000000E+00,2.4641843E-02
5.5020000E+03,0.0000000E+00,0.0000000E+00,2.4650802E-02
5.5030000E+03,0.0000000E+00,0.0000000E+00,2.4659763E-02
5.5040000E+03,0.0000000E+00,0.0000000E+00,2.4668725E-02
5.5050000E+03,0.0000000E+00,0.0000000E+00,2.4677689E-02
5.5060000E+03,0.0000000E+00,0.0000000E+00,2.4686655E-02
5.5070000E+03,0.0000000E+00,0.0000000E+00,2.4695622E-02
5.5080000E+03,0.0000000E+00,0.0000000E+00,2.4704591E-02
5.5090000E+03,0.0000000E+00,0.0000000E+00,2.4713561E-02
5.5100000E+03,0.0000000E+00,0.0000000E+00,2.4722533E-02
5.5110000E+03,0.0000000E+00,0.0000000E+00,2.4731507E-02
5.5120000E+03,0.0000000E+00,0.0000000E+00,2.4740482E-02
5.5130000E+03,0.0000000E+00,0.0000000E+00,2.4749459E-02
5.5140000E+03,0.0000000E+00,0.0000000E+00,2.4758438E-02
5.5150000E+03,0.0000000E+00,0.0000000E+00,2.4767418E-02
5.5160000E+03,0.0000000E+00,0.0000000E+00,2.4776400E-02
5.5170000E+03,0.0000000E+00,0.0000000E+00,2.4785383E-02
5.5180000E+03,0.0000000E+00,0.0000000E+00,2.4794368E-02
5.5190000E+03,0.0000000E+00,0.0000000E+00,2.4803355E-02
5.5200000E+03,0.0000000E+00,0.0000000E+00,2.4812343E-02
5.5210000E+03,0.0000000E+00,0.0000000E+00,2.4821333E-02
5.5220000E+03,0.0000000E+00,0.0000000E+00,2.4830325E-02
5.5230000E+03,0.0000000E+00,0.0000000E+00,2.4839318E-02
5.5240000E+03,0.0000000E+00,0.0000000E+00,2.4848313E-02
5.5250000E+03,0.0000000E+00,0.0000000E+00,2.4857310E-02
5.5260000E+03,0.0000000E+00,0.0000000E+00,2.4866308E-02
5.5270000E+03,0.0000000E+00,0.0000000E+00,2.4875307E-02
5.5280000E+03,0.0000000E+00,0.0000000E+00,2.4884309E-02
5.5290000E+03,0.0000000E+00,0.0000000E+00,2.4893312E-02
5.5300000E+03,0.0000000E+00,0.0000000E+00,2.4902316E-02
5.5310000E+03,0.0000000E+00,0.0000000E+00,2.4911323E-02
5.5320000E+03,0.0000000E+00,0.0000000E+00,2.4920331E-02
5.5330000E+03,0.0000000E+00,0.0000000E+00,2.4929340E-02
5.5340000E+03,0.0000000E+00,0.0000000E+00,2.4938351E-02
5.5350000E+03,0.0000000E+00,0.0000000E+00,2.4947364E-02
5.5360000E+03,0.0000000E+00,0.0000000E+00,2.4956378E-02
5.5370000E+03,0.0000000E+00,0.0000000E+00,2.4965395E-02
5.5380000E+03,0.0000000E+00,0.0000000E+00,2.4974412E-02
5.5390000E+03,0.0000000E+00,0.0000000E+00,2.4983431E-02
5.5400000E+03,0.0000000E+00,0.0000000E+00,2.4992452E-02
5.5410000E+03,0.0000000E+00,0.0000000E+00,2.5001475E-02
5.5420000E+03,0.0000000E+00,0.0000000E+00,2.5010499E-02
5.5430000E+03,0.0000000E+00,0.0000000E+00,2.5019525E-02
5.5440000E+03,0.0000000E+00,0.0000000E+00,2.5028552E-02
5.5450000E+03,0.0000000E+00,0.0000000E+00,2.5037581E-02
5.5460000E+03,0.0000000E+00,0.0000000E+00,2.5046612E-02
5.5470000E+03,0.0000000E+00,0.0000000E+00,2.5055644E-02
5.5480000E+03,0.0000000E+00,0.0000000E+00,2.5064678E-02
5.5490000E+03,0.0000000E+00,0.0000000E+00,2.5073714E-02
5.5500000E+03,0.0000000E+00,0.0000000E+00,2.5082751E-02
5.5510000E+03,0.0000000E+00,0.0000000E+00,2.5091790E-02
5.5520000E+03,0.0000000E+00,0.0000000E+00,2.5100830E-02
5.5530000E+03,0.0000000E+00,0.0000000E+00,2.5109872E-02
5.5540000E+03,0.0000000E+00,0.0000000E+00,2.5118916E-02
5.5550000E+03,0.0000000E+00,0.0000000E+00,2.5127962E-02
5.5560000E+03,0.0000000E+00,0.0000000E+00,2.5137009E-02
5.5570000E+03,0.0000000E+00,0.0000000E+00,2.5146057E-02
5.5580000E+03,0.0000000E+00,0.0000000E+00,2.5155107E-02
5.5590000E+03,0.0000000E+00,0.0000000E+00,2.5164159E-02
5.5600000E+03,0.0000000E+00,0.0000000E+00,2.5173213E-02
5.5610000E+03,0.0000000E+00,0.0000000E+00,2.5182268E-02
5.5620000E+03,0.0000000E+00,0.0000000E+00,2.5191325E-02
5.5630000E+03,0.0000000E+00,0.0000000E+00,2.5200383E-02
5.5640000E+03,0.0000000E+00,0.0000000E+00,2.5209443E-02
5.5650000E+03,0.0000000E+00,0.0000000E+00,2.5218505E-02
5.5660000E+03,0.0000000E+00,0.0000000E+00,2.5227568E-02
5.5670000E+03,0.0000000E+00,0.0000000E+00,2.5236633E-02
5.5680000E+03,0.0000000E+00,0.0000000E+00,2.5245699E-02
5.5690000E+03,0.0000000E+00,0.0000000E+00,2.5254767E-02
5.5700000E+03,0.0000000E+00,0.0000000E+00,2.5263837E-02
5.5710000E+03,0.0000000E+00,0.0000000E+00,2.5272908E-02
5.5720000E+03,0.0000000E+00,0.0000000E+00,2.5281981E-02
5.5730000E+03,0.0000000E+00,0.0000000E+00,2.5291056E-02
5.5740000E+03,0.0000000E+00,0.0000000E+00,2.5300132E-02
5.5750000E+03,0.0000000E+00,0.0000000E+00,2.5309210E-02
5.5760000E+03,0.0000000E+00,0.0000000E+00,2.5318290E-02
5.5770000E+03,0.0000000E+00,0.0000000E+00,2.5327371E-02
5.5780000E+03,0.0000000E+00,0.0000000E+00,2.5336454E-02
5.5790000E+03,0.0000000E+00,0.0000000E+00,2.5345538E-02
5.5800000E+03,0.0000000E+00,0.0000000E+00,2.5354624E-02
5.5810000E+03,0.0000000E+00,0.0000000E+00,2.5363712E-02
5.5820000E+03,0.0000000E+00,0.0000000E+00,2.5372801E-02
5.5830000E+03,0.0000000E+00,0.0000000E+00,2.5381892E-02
5.5840000E+03,0.0000000E+00,0.0000000E+00,2.5390985E-02
5.5850000E+03,0.0000000E+00,0.0000000E+00,2.5400079E-02
5.5860000E+03,0.0000000E+00,0.0000000E+00,2.5409175E-02
5.5870000E+03,0.0000000E+00,0.0000000E+00,2.5418272E-02
5.5880000E+03,0.0000000E+00,0.0000000E+00,2.5427371E-02
5.5890000E+03,0.0000000E+00,0.0000000E+00,2.5436472E-02
5.5900000E+03,0.0000000E+00,0.0000000E+00,2.5445574E-02
5.5910000E+03,0.0000000E+00,0.0000000E+00,2.5454678E-02
5.5920000E+03,0.0000000E+00,0.0000000E+00,2.5463784E-02
5.5930000E+03,0.0000000E+00,0.0000000E+00,2.5472891E-02
5.5940000E+03,0.0000000E+00,0.0000000E+00,2.5482000E-02
5.5950000E+03,0.0000000E+00,0.0000000E+00,2.5491110E-02
5.5960000E+03,0.0000000E+00,0.0000000E+00,2.5500223E-02
5.5970000E+03,0.0000000E+00,0.0000000E+00,2.5509336E-02
5.5980000E+03,0.0000000E+00,0.0000000E+00,2.5518452E-02
5.5990000E+03,0.0000000E+00,0.0000000E+00,2.5527569E-02
5.6000000E+03,0.0000000E+00,0.0000000E+00,2.5536687E-02
5.6010000E+03,0.0000000E+00,0.0000000E+00,2.5545808E-02
5.6020000E+03,0.0000000E+00,0.0000000E+00,2.5554929E-02
5.6030000E+03,0.0000000E+00,0.0000000E+00,2.5564053E-02
5.6040000E+03,0.0000000E+00,0.0000000E+00,2.5573178E-02
5.6050000E+03,0.0000000E+00,0.0000000E+00,2.5582305E-02
5.6060000E+03,0.0000000E+00,0.0000000E+00,2.5591433E-02
5.6070000E+03,0.0000000E+00,0.0000000E+00,2.5600563E-02
5.6080000E+03,0.0000000E+00,0.0000000E+00,2.5609695E-02
5.6090000E+03,0.0000000E+00,0.0000000E+00,2.5618828E-02
5.6100000E+03,0.0000000E+00,0.0000000E+00,2.5627963E-02
5.6110000E+03,0.0000000E+00,0.0000000E+00,2.5637100E-02
5.6120000E+03,0.0000000E+00,0.0000000E+00,2.5646238E-02
5.6130000E+03,0.0000000E+00,0.0000000E+00,2.5655377E-02
5.6140000E+03,0.0000000E+00,0.0000000E+00,2.5664519E-02
5.6150000E+03,0.0000000E+00,0.0000000E+00,2.5673662E-02
5.6160000E+03,0.0000000E+00,0.0000000E+00,2.5682807E-02
5.6170000E+03,0.0000000E+00,0.0000000E+00,2.5691953E-02
5.6180000E+03,0.0000000E+00,0.0000000E+00,2.5701101E-02
5.6190000E+03,0.0000000E+00,0.0000000E+00,2.5710250E-02
5.6200000E+03,0.0000000E+00,0.0000000E+00,2.5719402E-02
5.6210000E+03,0.0000000E+00,0.0000000E+00,2.5728554E-02
5.6220000E+03,0.0000000E+00,0.0000000E+00,2.5737709E-02
5.6230000E+03,0.0000000E+00,0.0000000E+00,2.5746865E-02
5.6240000E+03,0.0000000E+00,0.0000000E+00,2.5756023E-02
5.6250000E+03,0.0000000E+00,0.0000000E+00,2.5765182E-02
5.6260000E+03,0.0000000E+00,0.0000000E+00,2.5774343E-02
5.6270000E+03,0.0000000E+00,0.0000000E+00,2.5783505E-02
5.6280000E+03,0.0000000E+00,0.0000000E+00,2.5792670E-02
5.6290000E+03,0.0000000E+00,0.0000000E+00,2.5801835E-02
5.6300000E+03,0.0000000E+00,0.0000000E+00,2.5811003E-02
5.6310000E+03,0.0000000E+00,0.0000000E+00,2.5820172E-02
5.6320000E+03,0.0000000E+00,0.0000000E+00,2.5829343E-02
5.6330000E+03,0.0000000E+00,0.0000000E+00,2.5838515E-02
5.6340000E+03,0.0000000E+00,0.0000000E+00,2.5847689E-02
5.6350000E+03,0.0000000E+00,0.0000000E+00,2.5856865E-02
5.6360000E+03,0.0000000E+00,0.0000000E+00,2.5866042E-02
5.6370000E+03,0.0000000E+00,0.0000000E+00,2.5875221E-02
5.6380000E+03,0.0000000E+00,0.0000000E+00,2.5884401E-02
5.6390000E+03,0.0000000E+00,0.0000000E+00,2.5893583E-02
5.6400000E+03,0.0000000E+00,0.0000000E+00,2.5902767E-02
5.6410000E+03,0.0000000E+00,0.0000000E+00,2.5911953E-02
5.6420000E+03,0.0000000E+00,0.0000000E+00,2.5921140E-02
5.6430000E+03,0.0000000E+00,0.0000000E+00,2.5930328E-02
5.6440000E+03,0.0000000E+00,0.0000000E+00,2.5939518E-02
5.6450000E+03,0.0000000E+00,0.0000000E+00,2.5948710E-02
5.6460000E+03,0.0000000E+00,0.0000000E+00,2.5957904E-02
5.6470000E+03,0.0000000E+00,0.0000000E+00,2.5967099E-02
5.6480000E+03,0.0000000E+00,0.0000000E+00,2.5976296E-02
5.6490000E+03,0.0000000E+00,0.0000000E+00,2.5985494E-02
5.6500000E+03,0.0000000E+00,0.0000000E+00,2.5994694E-02
5.6510000E+03,0.0000000E+00,0.0000000E+00,2.6003896E-02
5.6520000E+03,0.0000000E+00,0.0000000E+00,2.6013099E-02
5.6530000E+03,0.0000000E+00,0.0000000E+00,2.6022304E-02
5.6540000E+03,0.0000000E+00,0.0000000E+00,2.6031511E-02
5.6550000E+03,0.0000000E+00,0.0000000E+00,2.6040719E-02
5.6560000E+03,0.0000000E+00,0.0000000E+00,2.6049929E-02
5.6570000E+03,0.0000000E+00,0.0000000E+00,2.6059140E-02
5.6580000E+03,0.0000000E+00,0.0000000E+00,2.6068353E-02
5.6590000E+03,0.0000000E+00,0.0000000E+00,2.6077568E-02
5.6600000E+03,0.0000000E+00,0.0000000E+00,2.6086784E-02
5.6610000E+03,0.0000000E+00,0.0000000E+00,2.6096002E-02
5.6620000E+03,0.0000000E+00,0.0000000E+00,2.6105222E-02
5.6630000E+03,0.0000000E+00,0.0000000E+00,2.6114443E-02
5.6640000E+03,0.0000000E+00,0.0000000E+00,2.6123666E-02
5.6650000E+03,0.0000000E+00,0.0000000E+00,2.6132890E-02
5.6660000E+03,0.0000000E+00,0.0000000E+00,2.6142116E-02
5.6670000E+03,0.0000000E+00,0.0000000E+00,2.6151344E-02
5.6680000E+03,0.0000000E+00,0.0000000E+00,2.6160573E-02
5.6690000E+03,0.0000000E+00,0.0000000E+00,2.6169804E-02
5.6700000E+03,0.0000000E+00,0.0000000E+00,2.6179037E-02
5.6710000E+03,0.0000000E+00,0.0000000E+00,2.6188271E-02
5.6720000E+03,0.0000000E+00,0.0000000E+00,2.6197507E-02
5.6730000E+03,0.0000000E+00,0.0000000E+00,2.6206744E-02
5.6740000E+03,0.0000000E+00,0.0000000E+00,2.6215984E-02
5.6750000E+03,0.0000000E+00,0.0000000E+00,2.6225224E-02
5.6760000E+03,0.0000000E+00,0.0000000E+00,2.6234467E-02
5.6770000E+03,0.0000000E+00,0.0000000E+00,2.6243711E-02
5.6780000E+03,0.0000000E+00,0.0000000E+00,2.6252956E-02
5.6790000E+03,0.0000000E+00,0.0000000E+00,2.6262204E-02
5.6800000E+03,0.0000000E+00,0.0000000E+00,2.6271452E-02
5.6810000E+03,0.0000000E+00,0.0000000E+00,2.6280703E-02
5.6820000E+03,0.0000000E+00,0.0000000E+00,2.6289955E-02
5.6830000E+03,0.0000000E+00,0.0000000E+00,2.6299209E-02
5.6840000E+03,0.0000000E+00,0.0000000E+00,2.6308464E-02
5.6850000E+03,0.0000000E+00,0.0000000E+00,2.6317721E-02
5.6860000E+03,0.0000000E+00,0.0000000E+00,2.6326980E-02
5.6870000E+03,0.0000000E+00,0.0000000E+00,2.6336240E-02
5.6880000E+03,0.0000000E+00,0.0000000E+00,2.6345502E-02
5.6890000E+03,0.0000000E+00,0.0000000E+00,2.6354766E-02
5.6900000E+03,0.0000000E+00,0.0000000E+00,2.6364031E-02
5.6910000E+03,0.0000000E+00,0.0000000E+00,2.6373298E-02
5.6920000E+03,0.0000000E+00,0.0000000E+00,2.6382566E-02
5.6930000E+03,0.0000000E+00,0.0000000E+00,2.6391836E-02
5.6940000E+03,0.0000000E+00,0.0000000E+00,2.6401108E-02
5.6950000E+03,0.0000000E+00,0.0000000E+00,2.6410381E-02
5.6960000E+03,0.0000000E+00,0.0000000E+00,2.6419656E-02
5.6970000E+03,0.0000000E+00,0.0000000E+00,2.6428933E-02
5.6980000E+03,0.0000000E+00,0.0000000E+00,2.6438211E-02
5.6990000E+03,0.0000000E+00,0.0000000E+00,2.6447491E-02
5.7000000E+03,0.0000000E+00,0.0000000E+00,2.6456772E-02
5.7010000E+03,0.0000000E+00,0.0000000E+00,2.6466055E-02
5.7020000E+03,0.0000000E+00,0.0000000E+00,2.6475340E-02
5.7030000E+03,0.0000000E+00,0.0000000E+00,2.6484626E-02
5.7040000E+03,0.0000000E+00,0.0000000E+00,2.6493914E-02
5.7050000E+03,0.0000000E+00,0.0000000E+00,2.6503204E-02
5.7060000E+03,0.0000000E+00,0.0000000E+00,2.6512495E-02
5.7070000E+03,0.0000000E+00,0.0000000E+00,2.6521788E-02
